A-09,立地関係資金,島根県商工労働部中小企業課 金融グループ<br />TEL 0852-22-5882<br />FAX 0852-22-5781,事業所等の設置のため,企業が県内に事業所等の設置を行い、特定の要件を満たした場合に必要な資金を、金融機関の協調を得て融資します。 申込先取扱金融機関（※事業所新設等資金〈中小企業育成振興資金〉を除く。） 取扱金融機関普通銀行、商工中金、信用金庫、信用組合、信連（※事業所新設等資金＜中小企業育成振興資金＞を除く。）、農協、JF しまね 融資利率（年％）1.00％（責任共有の場合は1.15％）事業所新設等資金 県内で１年以上同一業種を営む中小企業者で、事業所の新設等を行う者 ・投下固定資本5000万円以上（ソフト産業等3000万円以上） ・新規雇用３人以上（操業後１年以内）企業立地促進資金 県内に製造業に係る事業所等の設置を行う者で、島根県企業立地促進条例に基づく認定（※）を受けた法人ソフト産業等立地促進資金 県内にソフト産業等に係る事業所等の設置を行う者で、島根県企業立地促進条例に基づく認定（※）を受けた法人
A-10,林業・木材産業改善資金,島根県東部農林振興センター（林業振興課）<br />〒690 - 0011 松江市東津田町1741-1<br />TEL 0852-32-5664<br />島根県西部農林振興センター（林業振興課）<br />〒697-0041 浜田市片庭町254<br />TEL 0855-29-5609<br />島根県隠岐支庁農林局（林業振興・普及第二課）<br />〒685-0015 隠岐郡隠岐の島町港町塩口24<br />TEL 08512-2-9647,やる気に無利子で応えます！,林業・木材産業に携わる皆さんが、経営の改善を図ることを目的として機械・施設等を導入する際に、無利子で借りられる資金制度です。 貸付対象者 １ 林業従事者 ２ 木材産業事業者（資本金・出資額が1000万円以下の会社か、従業員数100人（木材製造業は300人）以下の会社若しくは個人であること） ３ １か２の組織する団体 ４ ３以外の林業を行う法人（会社の場合、資本金・出資額が1000万円以下か、従業員数300人以下であること） 貸付の対象となる事業① 機材や設備の充実・林産物の新たな生産方式の導入 生産性・品質の向上等に役立つ林業生産機械や木材加工機械を新たに導入する場合。 また、機械や施設だけでなく、団地性を確保した森林施業など先駆的な生産方式も対象になります。  例：プロセッサの導入、木材乾燥施設の導入② 新しい事業の開始・新たな林業部門の経営の開始 素材生産事業やきのこ栽培などを開始するため、必要な機械や施設を導入する場合。 例：しいたけの栽培の開始・新たな木材産業部門の経営の開始 集成材用ラミナの生産、合成製造、集成材製造、プレカット加工、木材市場などを開始するため必要な機械や施設を導入する場合。 例：プレカット加工施設の導入③ 販売用機械や施設の導入 ・林産物の新たな販売方式の導入 売上高の向上等に役立つ販売用機械や施設を導入する場合で、ITを活用した販売方式、また、機械や施設だけでなく、量的なまとまりを確保した林産物販売など先駆的な販売方式も対象になります。  例：グレーディングマシンの導入④ 働く環境を整える ・林業労働に係る安全衛生施設の導入例：防振装置付きチェーンソー、自動枝打機、無線機器、休憩施設などの導入・林業労働に従事する者の福利厚生施設の導入 貸付条件○金利  無利子○償還期間 10 ※年以内（対象となる事業内容により異なります。また、３年以内の措置期間を償還期間内で設けることができます。）※条件により特例あり○償還方法 均等年賦支払○限度額林業 木材産業 個人 1500万円 １億円 会社 3000万円 １億円 会社以外の団体 5000万円 １億円 注：年度計画の貸付枠の関係から制限される場合があります。○担保・保証人 融資額に応じた連帯保証人が必要となります。 ご質問・ご相談は、最寄りの県内各農林振興センター・隠岐支庁農林局までお問い合わせください。
A-11,木材産業等高度化推進資金,島根県東部農林振興センター（林業振興課）<br />〒690 - 0011 松江市東津田町1741-1<br />TEL 0852-32-5664<br />島根県西部農林振興センター（林業振興課）<br />〒697-0041 浜田市片庭町254<br />TEL 0855-29-5609<br />島根県隠岐支庁農林局（林業振興・普及第二課）<br />〒685-0015 隠岐郡隠岐の島町港町塩口24<br />TEL 08512-2-9647,木材の生産や流通の合理化のために,木材産業等高度化推進資金（以下、「推進資金」と呼びます。）は、木材の生産及び流通を円滑にすることや効率的・安定的な林業経営を育成することを目的に、造林・育林、素材生産、製材、木材卸売等の事業を行う組合、会社、個人の方々に低利な融資を行う制度資金です。 借り入れに必要な手続き①推進資金を借り入れるためには、経営の合理化や事業規模の拡大などについての計画（合理化計画）又は林業経営の規模の拡大や生産方式の合理化等の林業経営の改善についての計画（林業経営改善計画）を作成し、知事の認定を受けていただく必要があります。②知事の認定を受けたら、お近くの指定金融機関（※）へ借入申込書、認定書の写し、決算書等の必要な書類を提出して下さい。 指定金融機関で審査をした後、合理化計画又は林業経営改善計画を実施するのに必要な資金が貸し付けられます。 （※）農林中央金庫、商工組合中央金庫、山陰合同銀行、島根中央信用金庫☆合理化計画（構造改善計画）に基づく構造改善合理化資金、林業経営改善計画に基づく林業経営高度化推進資金もあります。☆詳細につきましては、最寄りの県内各農林振興センター・隠岐支庁農林局へお問い合わせください。
A-12,林業就業促進資金,島根県林業労働力確保支援センター<br />公益社団法人島根県林業公社<br />〒690-0876 松江市黒田町432-1<br />TEL 0852-32-0253<br />FAX 0852-21-4375<br />E-mail：shimane-roukakuc@nifty.com,無利子の資金制度で、新規林業就業者を支援します！,就業前の資金１．概要 新たに林業に就業しようとする者、又は、新たに林業従事者を雇用しようとする事業主に、就業に必要な研修や就業準備に必要な資金について融資する、新規参入者の負担を軽減する措置として創設された無利子の資金制度です。なお、この資金を借り入れて県内で林業に継続して（10年以上）就業（認定事業主※に雇用）された方はその償還が免除される制度があります。※認定事業主：「林業労働力確保の促進に関する法律」に基づき労働環境の改善などの計画の知事認定を受けた事業主    H28.２月末現在 森林組合13、民間事業体28 計41２．貸付対象等【貸付基準】①就業研修資金 新たに林業に就業しようとする者が、その就業に必要な研修を受けるのに必要な資金認定事業主が新たに雇い入れる林業労働者に対して、研修に必要な経費を支給するのに必要な資金②就業準備資金 新たに林業に就業しようとする者がその就業に必要な事前の活動を行うのに必要な資金認定事業主が新たに雇い入れる林業労働者に対して、活動に必要な経費を支給するのに必要な資金３．償還免除（県単独の措置）免除条件 県内で林業に継続して就業していること、認定事業主に雇用されていること。免除方法 償還が始まる５年目から向こう５カ年間は、単年度の償還額（全償還額÷償還年数）を単年度ごとに免除し、10年目に達した時点で残額を一括免除。なお、離職したときはその時点で残額を一括償還することになる。
A-13,しまね中小企業未来への挑戦ファンド,ごうぎんキャピタル株式会社（組合窓口）<br />TEL 0852-28-7170<br />FAX 0852-28-7177<br />島根県商工労働部産業振興課 地域産業創造グループ<br />TEL 0852-22-5289<br />FAX 0852-22-5638,企業の成長に向けた新たな挑戦を投資ファンドが応援します,目的グローバルな市場競争の激化などにより、県内企業も厳しい経営環境に置かれていますが、地域経済活性化や県内雇用確保を実現するため、県の各種産業振興施策等とも連動しながら、成長分野への参入や市場拡大が見込まれる海外市場への進出、コスト縮減による競争力強化、MBO 等による事業承継、企業再編など企業の新たな挑戦を直接金融の手法により資金面から支援します。 投資ファンドの概要成長の核となる事業を持つ、あるいは今後獲得しようとする企業が必要とする資金を出資や社債引受等により供給とともに、ハンズオン支援チームによる継続的な経営支援を行います。・ファンド運営組織 島根中小企業未来挑戦投資事業有限責任組合・ファンド規模 ７億円・組合存続期間 H25年３月～ H34 年12 月ただし、企業への出資等はH29年頃に完了し、ハンズオン支援段階へ移行見込み。・投資対象 〔業種〕全業種〔企業〕地域経済への波及効果が期待される中核的な企業を中心とするが、小規模企業にも対応可能。・ハンズオン支援 金融機関、支援機関、行政が連携し、投資先企業ごとに最適な支援チームを編成し、投資先企業の経営、技術、販路等をサポート。
B-01,島根県産業技術センター,島根県産業技術センター<br />〒690-0816 松江市北陵町1番地（テクノアークしまね内）<br />TEL 0852-60-5140<br />FAX 0852-60-5144<br />E-mail sangisen@pref.shimane.lg.jp<br />URL http://www.pref.shimane.lg.jp/industry/syoko/kikan/.shimane_iit/<br />［支所］浜田技術センター<br />〒697-0006 浜田市下府町388-3<br />TEL 0855-28-1266<br />FAX 0855-28-1267<br />E-mail hamagi@pref.shimane.lg.jp<br />URL http://www.pref.shimane.lg.jp/industry/syoko/kikan/shimane_iit/<br />県内各地の身近な経営アドバイザー,技術的課題の解決支援を行います。,島根県産業技術センターは、県内企業の技術的な支援を行っています。県立の公的な機関ですので、お気軽にご相談ください。多くの企業の皆様のご利用をお待ちしています。島根県産業技術センターでは、県内産業の発展に貢献するため、以下の業務を行っています。１）研究業務新技術創出のための先導的研究（平成25年度から９課題の先端技術イノベーションプロジェクト研究を重点的に行っています。）、企業がかかえている技術的課題や新技術に関する研究を行っています。また、企業からの求めに応じて受託研究や共同研究も行っています。（当センターの業務の都合を勘案した上でお受けしますので、事前に担当者にご相談ください。）〈受託研究〉企業からの委託に基づき、センターが行う研究です。このため、研究にかかる経費は、全て委託者（企業）のご負担になります。〈共同研究〉企業からの申請に基づき、企業とセンターが共同で行う研究です。研究にかかる経費は、共同で負担することになります。２）依頼業務企業等の方からの依頼による製品及び工業材料の試験・分析・計測等を行い、成績書を発行します。試験・分析・計測等には、費用がかかります。詳しくは、ホームページをご参照ください。３）技術相談業務企業等から技術的な相談（無料です。）をお受けします。また、センターの職員には守秘義務がありますので、秘密が漏洩することもありません。まずは、ご相談ください。お話をおうかがいし、関連技術の情報提供や所有の機器を利用した簡単な調査等を行って、助言等いたします。有機材料技術科：木材・プラスチック等の有機材料及び建材等に関する技術相談無機材料技術科：地下資源・セラミックス等の無機材料に関する技術相談環境技術科：環境浄化用材料・技術及び新規機能性材料に関する技術相談生物応用科：食品に関する製造・品質管理技術、微生物を用いた発酵技術の技術相談生産技術科：機械金属の生産・材料評価技術、機械計測及び金属分析の技術相談電子・電気技術科：電気製品の電磁ノイズに関するEMC計測、組み込み技術、電子デバイスに関する技術相談情報・ヒューマンアメニティ科：産業デザイン、福祉機器、３Ｄプリンター、人間工学的評価に関する技術相談無機材料・資源科：無機材料全般に関する技術相談食品技術科：食品の品質評価や試験研究に関する技術相談農林水産素材加工科：農林水産物の加工利用に関する技術相談機械・電気・環境科：機械金属・電子電気分野等への技術相談なお、当センターで解決できない技術分野の場合は、他の機関をご紹介することも可能です。４）研修の受け入れ企業の技術者を養成するため、研修生の受け入れを行っています。研修生になるためには、申請書等の書類の提出が必要です。また、事前に受入れが可能かどうか担当者にご相談ください。５）機器開放企業等の研究開発に役立てていただくため、保有している各種試験・分析機器を開放しています。機器の利用には、費用がかかります。詳しくは、ホームページをご参照ください。６）講演会世界を先導する著名な科学者、技術者を招き先端科学技術講演会等の講演会を開催します。７）講習会企業の技術力向上を目的とし、人材育成のための講習会を開催します。※８）研究会企業の技術者が先端的な技術を理解し、開発に取り組むきっかけとするため、各種研究会活動を実施します。具体的には、講演・実習・試作などの内容により、通信ネットワークを利用したメカトロシステム技術研究会、梅花酵母利活用研究会、しまね金型研究会等の研究会を開催します。※※事務局については、一部（公財）しまね産業振興財団に委託しています。
B-02,商工会議所・商工会, ,県内各地の身近な経営アドバイザー,県内各地に配置された商工会議所・商工会の経営指導員が金融、経営、労働等のご相談に乗り、実態に即したきめ細かい経営指導を行うとともに、国・県で実施する様々な施策・制度が有効活用いただけるよう、身近な相談窓口としての役割を担います。
B-03,島根県中小企業団体中央会,島根県中小企業団体中央会<br />TEL 0852-21-4809<br />FAX 0852-26-5686,事業協同組合等の設立と運営を支援します,事業内容島根県中小企業団体中央会の指導員等が、「中小企業等協同組合法」に基づく組合の設立・運営・情報化・環境・金融等の相談を行います。また、組合等の順調な発展・成長を促進するため、民間の専門家等を活用した助言、調査、研究開発等の支援や交流会等の事業を行います。この他、島根県地球温暖化対策協議会事業者部会事業において、島根県内の中小企業者等の環境への取り組みについての支援・相談を行います。
B-04,しまね産業振興財団（相談窓口・情報提供）,公益財団法人しまね産業振興財団 経営支援課<br />①各種相談窓口<br />TEL 0852-60-5115<br />E-mail con@joho-shimane.or.jp<br />②よろず支援拠点<br />TEL 0852-60-5103<br />E-mail yorozu@joho-shimane.or.jp<br />③プロフェッショナル人材戦略拠点<br />TEL 0852-60-5104<br />E-mail pf @joho-shimane.or.jp<br />公益財団法人しまね産業振興財団 販路支援課<br />TEL 0852-60-5114<br />E-mail shinko@joho-shimane.or.jp<br />④下請けかけこみ寺事業／取引適正化・苦情紛争処理事業公益財団法人しまね産業振興財団 総務企画課<br />TEL 0852-60-5111<br />E-mail soumu@joho-shimane.or.jp<br />⑤メールマガジン「アシスト」島根県商工労働部 産業振興課<br />TEL 0852-22-6221<br />E-mail sangyo-shinko@pref.shimane.lg.jp,専門アドバイザーが各種相談に対応します,①各種相談窓口 事業内容起業・創業から研究開発・人材育成・市場開拓・金融・海外・ISO 取引等県内企業の各種相談に迅速に対応できるよう、各種アドバイザー等を配置しています。配置する財団の専門スタッフ金融アドバイザー ・県内企業の資金計画策定支援・ 県内企業と金融機関等との資金に関するコーディネート 技術コーディネーター ・県内企業の技術相談への対応及びアドバイス・産学官連携による研究開発コーディネート、企業間マッチング 知財窓口支援担当者 ・県内企業の特許等取得活用支援・知的財産活用の普及啓蒙国際化支援アドバイザー・県内企業の貿易相談対応・県内企業の国際化（国際取引、海外投資等）に関するアドバイス、サポート 販路開拓アドバイザー・県内企業の開発製品・技術の首都圏における販路開拓支援・県内企業が行う商品開発・改良・販売戦略に関する助言情報産業アドバイザー ・県の情報産業支援施策への助言・県内情報産業、情報系企業への経営アドバイスまた、ホームページ相談受付システム「オンライン経営相談」を開設し、インターネット上でも随時相談を受け付けています。『 オンライン経営相談』ホームページアドレス：http://www.joho-shimane.or.jp/inquiry/9/②よろず支援拠点 事業内容「よろず支援拠点」は、国が全国に設置する経営相談所です。中小企業・小規模事業者の経営上のあらゆるお悩みの相談に対応します。１．相談窓口の設置東部と西部に相談窓口を設け、中小企業・小規模事業者からの売上拡大、販路開拓、資金調達、経営改善、現場改善などの経営相談に、専門のチーフコーディネーター・コーディネーターが対応いたします。２．出張相談会の開催市町村や支援機関と連携し、チーフコーディネーター・コーディネーターが県内各地で出張相談会を開催いたします。３．セミナーの実施経営課題の解決に役立つセミナーを県内各地で開催いたします。≪具体的支援のイメージ≫①支援チーム等の編成支援中小企業・小規模事業者が抱える経営課題に対し、適切に支援ができる支援機関、支援専門家などによる支援チームを作り、課題解決を図っていきます。②ワンストップサービスコーディネーター等を中心に、支援機関等との接点がなく相談先に悩む中小企業・小規模事業者の相談窓口として対応し、相談内容に応じ的確な支援機関等を紹介します。③プロフェッショナル人材戦略拠点 事業内容プロフェッショナル人材戦略拠点事業は、県内企業等がプロフェッショナル人材を採用することで、企業の成長および地域経済全体の活性化に繋げ、「ひと」と「しごと」の好循環を生み出すことを目的としています。拠点では、プロフェッショナル人材戦略マネージャーおよびサブマネージャーが県内企業等からの相談に応じ、以下の支援を行います。①経営者への「攻めの経営」に向けた提案②プロフェッショナル人材ニーズの掘り起こし③民間人材ビジネス事業者および無料職業紹介所等への取り繋ぎ④採用後のフォローアップ④下請かけこみ寺事業／取引適正化・苦情紛争処理事業 対象者県内の企業等 事業内容「下請かけこみ寺」相談窓口を設け、消費税率引き上げに伴う企業間取引のトラブル相談、その他取引上のトラブル解決のため、職員・または弁護士による法律相談を行っています。詳しくはこちらをご覧ください。http://www.zenkyo.or.jp/kakekomi/（全取協下請かけこみ寺HP） 消費税転嫁に関する相談<br />TEL ：0120－300－217 メールやweb フォームでのご相談は全取協HPをご覧ください。⑤メールマガジン「アシスト」 経営革新に役立つ催し物や研修、支援施策情報などの情報をお届けします。・配信サービスは無料でご利用いただけます。・配信内容は、(公財)しまね産業振興財団および関連する支援機関などからの次のような情報です。○補助金募集や相談・助言等の施策情報○各種セミナー・研修の開催案内・配信登録、登録解除は配信登録ページからどなたでもご利用いただけます。 URL：https://dbsv01.joho-shimane.or.jp/assist/index.php
B-05,石見産業支援センター「いわみぷらっと」,公益財団法人しまね産業振興財団 石見事務所<br />TEL 0855-24-9301<br />FAX 0855-22-0577<br />所在地 〒697-0034 浜田市相生町1391-8,石見地域の産業振興、地域づくりを支援します,事業内容「いわみぷらっと」は、石見地域における産業振興及び地域づくり支援を総合的・横断的に展開するため、関係支援機関を1 カ所に集結した総合支援窓口です。入居支援機関のネットワーク化により、各機関で異なる支援対象・事業や得意分野のノウハウ等を持ち寄ることで、幅広くニーズに対応し、きめ細かくサポートします。 入居機関しまね産業振興財団 石見事務所 <br />TEL 0855－24－9301<br />FAX 0855－22－0577 島根県商工会連合会 石見事務所 <br />TEL 0855－22－3590<br />FAX 0855－22－3534 ふるさと島根定住財団 石見事務所 <br />TEL 0855－25－1600<br />FAX 0855－25－1630 施設概要インキュベーションルーム（詳細についてはP.178を参照してください）、交流サロン、相談室等 
B-06,しまねソフト研究開発センター（ITOC）,公益財団法人しまね産業振興財団 しまねソフト研究開発センター（ITOC）<br />TEL ：0852-61-2225<br />E-mail itoc@s-itoc.jp,オープンイノベーションでIT分野の技術課題の解決を図る,新たな時代に必要となるIT分野の技術基盤の研究開発を行うとともに、ITを利活用した新しいサービス・製品の創出を目指す企業が必要とする技術的な支援を行います。 「新しいサービスを作りたいけど、どうしたらいいか分らない」「ITを利用したいけど、どこに相談していいか分らない」など、ITの利活用を検討するあらゆる企業の相談にもお応えします。 研究／開発１）先駆的研究２～３年先の市場動向、必要技術をにらんだ研究を行っています。研究内容に応じて、国内外の諸機関や技術者・研究者との連携や共同研究を行い、研究・開発を促進させます。＜現状のテーマ＞①mruby/c（組込み向けmrubyを大幅に省エネ化し、センサー機器やウェアラブル端末などに活用）②機械学習（人間のもつ学習能力を機械にも持たせることを目指す人工知能の一研究分野）２）企業ニーズ型研究県内企業が新たなサービスを創出するにあたり必要な技術的課題を研究、支援します。具体的には、ITOCの助成事業に採択された企業が行うサービス・製品開発にあたっての技術的な課題に対し、センター研究員等が支援します。 IT技術者の研鑽新たな時代に求められる開発技術・環境の導入と、県内企業・国内外の研究者・開発者との交流を通じて、県内のIT技術者に研鑽の場を提供し、育成を行います。 IT技術相談会ITを活用したい企業の相談に応じます。特に、技術的な課題に関しては、センター研究員が無料で相談に応じます。 事業アイデアを生み出す場の開催・「Startup Learning」、「Startup Academy」などのスタートアップセミナー・「アイデアソン」、「ハッカソン」のアイデアづくりの場・市場トレンド、技術動向に関するセミナー など
B-07,島根県信用保証協会,通話料無料のフリーダイヤル<br />0120-40-5471（電話・ファックス共通）,がんばる中小企業を応援します！,サポート①何でも相談ホットライン　島根県信用保証協会は、金融相談はもちろん、経営に関する様々な相談に応じています。ご要望があれば、当協会の担当者がご訪問し、お話を伺います。お気軽にご相談ください！サポート①何でも相談ホットライン 当協会では、中小企業の方々の経営に関する相談に応じる「何でも相談ホットライン」を開設しています。金融支援だけでなく、経営に関する様々な相にも応じています。ご相談は無料ですのでお気軽にご利用ください。 【例えばこんな時・・・】 ・金融機関からの借入方法を含めて資金繰りについて相談したい。 ・新規出店を計画しているが、書類の書き方を教えて欲しい。 ・専門家の指導を受けたいので紹介して欲しい。
B-07,島根県信用保証協会,島根県信用保証協会本店<br />松江市殿町105<br />TEL 0852-22-2837<br />出雲支店<br />出雲市大津新崎町2-24<br />TEL 0853-21-4998<br />浜田支店<br />浜田市殿町83-50<br />TEL 0855-22-0833<br />益田支店<br />益田市あけぼの本町10-6<br />TEL 0856-22-4567<br />ホームページ URL http://www.shimane-cgc.or.jp/, ,サポート②女性相談員チーム「チーム・エスポワール」「チーム・エスポワール」は、女性ならではの観点・感性を活かした支援を行うことを目的とした女性相談員チームです。創業者もしくは創業予定者で、女性相談員の支援を希望される女性経営者の方や女性向けの事業を行う方などに、女性ならではのアイディアやノウハウを活かしたサポートを行います。
B-08,経営安定特別相談室,松江商工会議所 経営安定特別相談室<br />TEL 0852-32-0506<br />出雲商工会議所 経営安定特別相談室<br />TEL 0853-25-3710<br />大田商工会議所 経営安定特別相談室<br />TEL 0854-82-0765<br />益田商工会議所 経営安定特別相談室<br />TEL 0856-22-0088<br />島根県商工会連合会 経営安定特別相談室<br />TEL （本所）0852-21-0651<br />TEL （石見事務所） 0855-22-3590,経営安定、経営再建の相談に,事業内容経営の悪化等による倒産を未然に防止するため、経営安定特別相談室において、商工調停士、弁護士、税理士等で構成する専門スタッフが倒産に直面する中小企業に対する事前指導を行い問題の円滑な解決を図ります。 
